Nombre_1,Apellido_1,CUI_1,AbreviacionInstitucion_1,TipoCuenta_1,Nombre_2,Apellido_2,CUI_2,AbreviacionInstitucion_2,TipoCuenta_2,MontoTransferencia,FechaTransferencia,tipo_operacion
Phaidra,Thornthwaite,7422400781,BANRURAL,Monetaria en Q,Maggee,Shergold,6816494733,BI,Monetaria en Q,7847,2021-04-03 07:12:14,debito
Phaidra,Thornthwaite,7422400781,BANRURAL,Monetaria en Q,Joelynn,De Gregoli,9835876975,BI,Monetaria en Q,6469,2020-09-18 22:07:41,debito
Phaidra,Thornthwaite,7422400781,BANRURAL,Monetaria en Q,Nelia,Hathway,1962610551,BI,Monetaria en $,5582,2020-11-28 16:04:37,debito
Phaidra,Thornthwaite,7422400781,BAM,Monetaria en Q,Phaidra,Thornthwaite,7422400781,BANRURAL,Monetaria en Q,2057,2020-02-07 03:20:52,debito
Phaidra,Thornthwaite,7422400781,BAM,Monetaria en Q,Alfie,Castellaccio,2344960856,G&T,Monetaria en $,9995,2020-07-11 10:59:27,debito
Phaidra,Thornthwaite,7422400781,BANRURAL,Monetaria en Q,Hali,Peebles,1909436437,BANRURAL,Ahorro,7402,2020-04-24 22:26:16,debito
Phaidra,Thornthwaite,7422400781,BANRURAL,Monetaria en Q,Boote,Pina,208181717,BI,Monetaria en Q,3104,2020-03-17 20:44:48,debito
Phaidra,Thornthwaite,7422400781,BANRURAL,Monetaria en Q,Timmi,Hovie,5618537931,BAM,Ahorro,4307,2020-03-25 06:22:47,debito
Puff,Huerta,4474118367,BANRURAL,Monetaria en Q,Koressa,Knowler,7737952055,BI,Monetaria en $,6088,2021-03-08 03:08:47,debito
Puff,Huerta,4474118367,G&T,Monetaria en Q,Maressa,Delgadillo,3899636643,BI,Ahorro,8277,2020-04-14 19:07:18,debito
Puff,Huerta,4474118367,G&T,Monetaria en Q,Collie,Leatherland,3334586502,Promerica,Ahorro,6597,2021-04-06 23:23:07,debito
Raff,Meah,3693967563,G&T,Monetaria en $,Cully,Matyugin,7652775906,BANRURAL,Monetaria en Q,8793,2021-01-08 14:57:05,debito
Raff,Meah,3693967563,BI,Ahorro,Tripp,Ingree,3888897025,BAM,Ahorro,6010,2021-02-23 23:55:26,debito
Raff,Meah,3693967563,BI,Ahorro,Arleta,Umbert,1805028979,BI,Monetaria en $,8175,2020-07-19 07:56:05,debito
Raff,Meah,3693967563,BI,Ahorro,Hali,Peebles,1909436437,Promerica,Ahorro,485,2020-04-26 21:17:51,debito
Raff,Meah,3693967563,G&T,Monetaria en $,Carmita,Hiscoke,8640571546,BAM,Monetaria en Q,4256,2021-03-10 01:22:29,debito
Reinwald,Raphael,3808552263,BI,Monetaria en Q,Javier,Theodore,1485345081,BI,Monetaria en $,9089,2021-01-29 02:15:57,debito
Reinwald,Raphael,3808552263,BI,Monetaria en Q,Morgun,Coots,6920115220,Promerica,Monetaria en $,3881,2021-02-17 13:18:06,debito
Reinwald,Raphael,3808552263,BI,Monetaria en Q,Vassili,Drowsfield,3345353652,BAM,Monetaria en Q,8118,2021-02-28 00:29:55,debito
Reinwald,Raphael,3808552263,BI,Monetaria en Q,Ike,Nickels,6290621491,BANRURAL,Monetaria en Q,8127,2020-09-15 09:30:55,debito
Renard,Pelchat,8373980261,Promerica,Ahorro,Thoma,Kempster,7725887806,Promerica,Monetaria en $,170,2020-05-06 21:11:34,debito
Renard,Pelchat,8373980261,Promerica,Ahorro,Alfie,Castellaccio,2344960856,BANRURAL,Monetaria en $,5463,2021-02-09 01:40:34,debito
Renard,Pelchat,8373980261,Promerica,Ahorro,Ulla,Balloch,3278286464,G&T,Monetaria en $,6461,2021-02-18 02:09:09,debito
Renard,Pelchat,8373980261,Promerica,Ahorro,Ddene,Tant,2293083373,BANRURAL,Monetaria en $,242,2021-02-25 18:41:16,debito
Riva,Gaven,2897073799,Promerica,Monetaria en Q,Riva,Gaven,2897073799,Promerica,Monetaria en $,501,2020-06-12 21:47:57,debito
Riva,Gaven,2897073799,BAM,Monetaria en Q,Tina,De Beauchemp,6668839878,BI,Ahorro,7459,2020-01-07 07:13:53,debito
Riva,Gaven,2897073799,Promerica,Monetaria en $,Arlin,Bruckner,7819264039,Promerica,Ahorro,4737,2020-09-01 17:10:49,debito
Riva,Gaven,2897073799,Promerica,Monetaria en $,Devin,Sheere,2286509069,G&T,Monetaria en Q,9936,2020-01-29 15:59:54,debito
Riva,Gaven,2897073799,BAM,Monetaria en Q,Tina,De Beauchemp,6668839878,BI,Ahorro,143,2021-01-19 15:49:50,debito
Riva,Gaven,2897073799,Promerica,Monetaria en Q,Riva,Gaven,2897073799,G&T,Monetaria en Q,2883,2020-03-22 19:58:54,debito
Riva,Gaven,2897073799,Promerica,Monetaria en $,Hieronymus,Penn,3070506224,BANRURAL,Monetaria en $,9607,2020-12-10 18:52:05,debito
Riva,Gaven,2897073799,Promerica,Monetaria en $,Luelle,Barenskie,8068530312,G&T,Monetaria en Q,4548,2020-04-10 10:30:06,debito
Riva,Gaven,2897073799,BAM,Monetaria en Q,Maressa,Delgadillo,3899636643,BI,Ahorro,1901,2021-03-08 08:05:16,debito
Sascha,Kennedy,4464029000,G&T,Monetaria en $,Manuel,Gouldstone,2293547442,G&T,Ahorro,762,2020-09-29 00:21:27,debito
Sascha,Kennedy,4464029000,Promerica,Ahorro,Konstanze,Blood,7873382966,BAM,Monetaria en $,4844,2020-11-21 13:23:19,debito
Sascha,Kennedy,4464029000,Promerica,Ahorro,Colas,Feek,440057779,BI,Monetaria en $,9360,2020-07-31 18:37:34,debito
Sascha,Kennedy,4464029000,Promerica,Ahorro,Esme,Seifenmacher,7341877243,BI,Monetaria en $,6596,2020-03-15 02:49:20,debito
Sascha,Kennedy,4464029000,G&T,Monetaria en $,Hali,Peebles,1909436437,BI,Ahorro,1198,2021-03-19 03:50:43,debito
Sascha,Kennedy,4464029000,Promerica,Ahorro,Arlin,Bruckner,7819264039,BANRURAL,Monetaria en $,6963,2021-02-17 02:14:13,debito
Sascha,Kennedy,4464029000,Promerica,Ahorro,Kizzie,Pettman,6981272008,BI,Ahorro,2491,2020-05-07 09:20:49,debito
Sax,Stephenson,4640351089,BAM,Ahorro,Jeanie,Badman,2320648240,BAM,Ahorro,4092,2020-10-24 19:31:26,debito
Sax,Stephenson,4640351089,BAM,Ahorro,Margo,Aspinall,8574878405,BAM,Ahorro,4613,2020-10-11 17:21:17,debito
Sax,Stephenson,4640351089,BAM,Ahorro,Ty,Kittow,1976810418,G&T,Monetaria en $,1141,2020-04-13 05:35:56,debito
Sax,Stephenson,4640351089,BAM,Ahorro,Horatia,Brumpton,1653130695,BAM,Monetaria en $,4780,2021-03-09 16:28:08,debito
Sax,Stephenson,4640351089,BAM,Ahorro,Raff,Meah,3693967563,BI,Ahorro,8004,2020-08-11 19:25:05,debito
Sax,Stephenson,4640351089,BAM,Ahorro,Horatia,Brumpton,1653130695,G&T,Ahorro,3391,2020-07-22 06:20:07,debito
Sax,Stephenson,4640351089,BAM,Ahorro,Sunny,Alvin,6456388384,Promerica,Monetaria en $,8020,2020-05-04 19:19:21,debito
Stormy,Mathieu,1952883946,G&T,Monetaria en $,Joelynn,De Gregoli,9835876975,G&T,Monetaria en Q,5245,2020-07-29 08:41:49,debito
Stormy,Mathieu,1952883946,G&T,Monetaria en $,Cherry,Youtead,6393106875,BANRURAL,Monetaria en Q,4240,2020-03-04 20:50:09,debito
Stormy,Mathieu,1952883946,G&T,Monetaria en $,Morgun,Coots,6920115220,G&T,Monetaria en $,8588,2020-05-05 01:20:37,debito
Sunny,Alvin,6456388384,BAM,Monetaria en $,Inga,Cromleholme,3179095431,BAM,Ahorro,7836,2020-06-14 15:07:04,debito
Sunny,Alvin,6456388384,BAM,Monetaria en $,Esme,Seifenmacher,7341877243,Promerica,Monetaria en Q,680,2020-07-01 04:14:52,debito
Sunny,Alvin,6456388384,BAM,Monetaria en $,Willie,Brahan,3601075148,Promerica,Monetaria en $,8175,2021-03-11 10:01:24,debito
Sunny,Alvin,6456388384,BAM,Monetaria en $,Puff,Huerta,4474118367,BANRURAL,Monetaria en Q,1094,2020-08-01 20:10:46,debito
Sunny,Alvin,6456388384,Promerica,Monetaria en $,Arleta,Umbert,1805028979,BI,Monetaria en $,6787,2020-11-22 19:50:09,debito
Thoma,Kempster,7725887806,BI,Monetaria en $,Maressa,Delgadillo,3899636643,BI,Ahorro,5120,2020-01-08 05:22:10,debito
Thoma,Kempster,7725887806,BI,Monetaria en $,Jolie,Tollfree,4105124471,G&T,Monetaria en $,4531,2020-11-28 16:16:15,debito
Thoma,Kempster,7725887806,BI,Monetaria en $,Bobbette,Dutton,930849132,BI,Ahorro,2750,2020-03-30 15:47:25,debito
Thoma,Kempster,7725887806,BI,Monetaria en $,Janith,Metheringham,6172401947,BI,Monetaria en $,7301,2020-05-24 18:58:34,debito
Thoma,Kempster,7725887806,BI,Monetaria en $,Koressa,Knowler,7737952055,Promerica,Ahorro,1766,2021-03-19 23:04:52,debito
Thoma,Kempster,7725887806,BI,Monetaria en $,Devin,Sheere,2286509069,BAM,Ahorro,830,2021-01-06 10:12:49,debito
Thoma,Kempster,7725887806,Promerica,Monetaria en $,Janith,Metheringham,6172401947,BI,Monetaria en $,5061,2021-03-10 06:39:54,debito
Timmi,Hovie,5618537931,G&T,Ahorro,Gearard,Laye,9158606432,BANRURAL,Monetaria en $,3581,2020-11-10 18:41:24,debito
Timmi,Hovie,5618537931,BAM,Ahorro,Abigale,Crann,1187255777,BI,Ahorro,769,2020-03-29 22:07:57,debito
Timmi,Hovie,5618537931,G&T,Ahorro,Stormy,Mathieu,1952883946,G&T,Monetaria en $,3526,2020-09-06 07:37:00,debito
Timmi,Hovie,5618537931,BAM,Ahorro,Giordano,Rimington,270162925,BANRURAL,Ahorro,9179,2020-06-19 19:05:58,debito
Tina,De Beauchemp,6668839878,Promerica,Monetaria en $,Esme,Seifenmacher,7341877243,BI,Monetaria en $,8410,2020-02-01 06:09:20,debito
Tina,De Beauchemp,6668839878,Promerica,Monetaria en $,Elnore,Foy,6154977174,BAM,Ahorro,6618,2020-09-23 13:14:24,debito
Tina,De Beauchemp,6668839878,BAM,Ahorro,Phaidra,Thornthwaite,7422400781,BANRURAL,Monetaria en Q,6603,2021-02-03 00:38:54,debito
Tina,De Beauchemp,6668839878,BAM,Ahorro,Chrissy,Fells,1432225464,BI,Monetaria en $,2808,2020-04-14 00:13:16,debito
Tina,De Beauchemp,6668839878,BI,Ahorro,Koressa,Knowler,7737952055,G&T,Monetaria en $,8012,2020-03-24 07:25:49,debito
Tina,De Beauchemp,6668839878,Promerica,Monetaria en $,Luelle,Barenskie,8068530312,G&T,Monetaria en Q,9895,2020-03-24 09:43:19,debito
Tina,De Beauchemp,6668839878,BANRURAL,Monetaria en $,Cully,Matyugin,7652775906,Promerica,Monetaria en Q,6260,2020-06-26 10:42:24,debito
Tina,De Beauchemp,6668839878,BI,Ahorro,Kizzie,Pettman,6981272008,Promerica,Ahorro,2643,2020-10-19 05:40:55,debito
Tina,De Beauchemp,6668839878,BAM,Ahorro,Nelia,Hathway,1962610551,BI,Monetaria en $,6887,2020-01-23 20:06:52,debito
Tina,De Beauchemp,6668839878,Promerica,Monetaria en $,Abigale,Crann,1187255777,BI,Ahorro,9319,2020-07-17 02:35:02,debito
Tina,De Beauchemp,6668839878,BAM,Ahorro,Bobbette,Dutton,930849132,G&T,Monetaria en $,9361,2020-04-14 14:09:49,debito
Tina,De Beauchemp,6668839878,BAM,Ahorro,Hali,Peebles,1909436437,BI,Monetaria en Q,2900,2020-05-18 14:19:52,debito
Tina,De Beauchemp,6668839878,Promerica,Monetaria en $,Arleta,Umbert,1805028979,BI,Monetaria en $,2559,2020-02-01 05:24:28,debito
Tripp,Ingree,3888897025,BAM,Ahorro,Tina,De Beauchemp,6668839878,BAM,Ahorro,3849,2021-02-04 14:56:29,debito
Tripp,Ingree,3888897025,BAM,Ahorro,Hieronymus,Penn,3070506224,BANRURAL,Monetaria en $,5556,2020-07-14 04:16:59,debito
Tripp,Ingree,3888897025,BAM,Ahorro,Reinwald,Raphael,3808552263,BI,Monetaria en Q,3220,2020-08-14 17:32:42,debito
Tripp,Ingree,3888897025,BAM,Ahorro,Alfie,Castellaccio,2344960856,BANRURAL,Monetaria en Q,4761,2020-05-05 12:02:12,debito
Tripp,Ingree,3888897025,BAM,Ahorro,Janith,Metheringham,6172401947,BI,Monetaria en $,4929,2020-05-27 16:06:32,debito
Tripp,Ingree,3888897025,BAM,Ahorro,Deni,Tarn,6467582497,Promerica,Monetaria en $,3518,2021-04-15 11:31:15,debito
Ty,Kittow,1976810418,G&T,Monetaria en $,Morly,Pundy,1833280679,Promerica,Monetaria en Q,9549,2020-12-18 05:54:34,debito
Ty,Kittow,1976810418,G&T,Monetaria en $,Colas,Feek,440057779,BI,Monetaria en $,9129,2020-03-01 00:41:31,debito
Ty,Kittow,1976810418,BANRURAL,Ahorro,Dale,Goslin,4243293546,Promerica,Ahorro,3682,2020-06-07 16:48:20,debito
Ty,Kittow,1976810418,BANRURAL,Ahorro,Renard,Pelchat,8373980261,Promerica,Ahorro,6682,2021-03-18 20:43:34,debito
Ty,Kittow,1976810418,BANRURAL,Ahorro,Devin,Sheere,2286509069,G&T,Monetaria en Q,6600,2021-04-11 08:34:49,debito
Ty,Kittow,1976810418,BANRURAL,Ahorro,Deni,Tarn,6467582497,Promerica,Monetaria en $,4965,2020-09-07 02:57:29,debito
Ty,Kittow,1976810418,G&T,Monetaria en $,Kit,Tottman,445543914,G&T,Monetaria en $,3009,2021-01-24 03:43:08,debito
Ulla,Balloch,3278286464,G&T,Monetaria en $,Jarid,McEniry,7858016997,BANRURAL,Ahorro,139,2020-01-20 19:55:49,debito
Ulla,Balloch,3278286464,Promerica,Monetaria en Q,Arlin,Bruckner,7819264039,BANRURAL,Monetaria en $,3360,2020-01-30 13:02:47,debito
Vassili,Drowsfield,3345353652,G&T,Monetaria en $,Devin,Sheere,2286509069,G&T,Monetaria en Q,3890,2020-08-05 23:25:29,debito
Vassili,Drowsfield,3345353652,G&T,Monetaria en $,Alexander,Amor,7361225500,Promerica,Ahorro,7797,2020-04-06 10:56:41,debito
Vassili,Drowsfield,3345353652,BAM,Monetaria en Q,Sax,Stephenson,4640351089,BAM,Ahorro,7674,2021-03-11 13:38:48,debito
Vassili,Drowsfield,3345353652,Promerica,Ahorro,Lauralee,Britnell,8712012858,BI,Monetaria en Q,8911,2021-01-15 16:53:22,debito
Vassili,Drowsfield,3345353652,Promerica,Ahorro,Hali,Peebles,1909436437,BI,Monetaria en Q,61,2021-03-14 12:27:17,debito
Vassili,Drowsfield,3345353652,Promerica,Ahorro,Phaidra,Thornthwaite,7422400781,BAM,Monetaria en Q,4728,2020-04-19 23:43:11,debito
Vassili,Drowsfield,3345353652,G&T,Monetaria en $,Nelia,Hathway,1962610551,Promerica,Monetaria en $,7938,2020-09-06 05:41:37,debito
Vassili,Drowsfield,3345353652,BAM,Monetaria en Q,Bobbette,Dutton,930849132,BI,Ahorro,2502,2020-01-03 19:52:54,debito
Vonny,Westall,2354138652,G&T,Monetaria en Q,Tina,De Beauchemp,6668839878,Promerica,Monetaria en $,2590,2020-06-10 23:59:46,debito
Vonny,Westall,2354138652,G&T,Monetaria en Q,Bobbette,Dutton,930849132,BI,Ahorro,2266,2021-02-03 15:22:57,debito
Vonny,Westall,2354138652,G&T,Ahorro,Morgun,Coots,6920115220,G&T,Monetaria en $,7207,2020-10-08 04:46:59,debito
Vonny,Westall,2354138652,G&T,Monetaria en Q,Colas,Feek,440057779,G&T,Monetaria en $,9248,2020-12-06 07:59:42,debito
Vonny,Westall,2354138652,G&T,Ahorro,Alfie,Castellaccio,2344960856,BANRURAL,Ahorro,7205,2020-06-18 10:10:05,debito
Vonny,Westall,2354138652,G&T,Ahorro,Arlin,Bruckner,7819264039,Promerica,Monetaria en Q,9375,2020-10-14 21:08:55,debito
Willie,Brahan,3601075148,Promerica,Monetaria en $,Konstanze,Blood,7873382966,BAM,Monetaria en $,4731,2020-08-13 08:36:09,debito
Willie,Brahan,3601075148,Promerica,Monetaria en $,Jolie,Tollfree,4105124471,G&T,Monetaria en $,2295,2020-10-23 03:59:02,debito
Willie,Brahan,3601075148,Promerica,Monetaria en $,Deni,Tarn,6467582497,G&T,Monetaria en $,2936,2020-06-21 05:40:30,debito
Willie,Brahan,3601075148,G&T,Monetaria en $,Deni,Tarn,6467582497,G&T,Monetaria en $,377,2020-09-28 08:49:59,debito
Willie,Brahan,3601075148,Promerica,Monetaria en $,Vassili,Drowsfield,3345353652,BAM,Monetaria en Q,4290,2021-01-05 03:22:41,debito
Willie,Brahan,3601075148,Promerica,Monetaria en $,Colas,Feek,440057779,BAM,Monetaria en $,7634,2020-08-10 05:31:27,debito
Willie,Brahan,3601075148,Promerica,Monetaria en $,Cherry,Youtead,6393106875,BANRURAL,Monetaria en Q,362,2021-02-17 04:48:30,debito
Willie,Brahan,3601075148,G&T,Monetaria en $,Inga,Cromleholme,3179095431,Promerica,Monetaria en $,5593,2020-09-19 22:35:08,debito
Willie,Brahan,3601075148,G&T,Monetaria en $,Riva,Gaven,2897073799,Promerica,Monetaria en Q,9060,2020-02-12 02:21:54,debito
Willie,Brahan,3601075148,G&T,Monetaria en $,Maressa,Delgadillo,3899636643,BI,Ahorro,3369,2020-04-05 21:23:13,debito
Willie,Brahan,3601075148,G&T,Monetaria en $,Vassili,Drowsfield,3345353652,BAM,Monetaria en Q,2118,2020-01-24 11:52:46,debito
Willy,Geraldo,4650277515,BANRURAL,Monetaria en $,Joelynn,De Gregoli,9835876975,G&T,Monetaria en Q,2388,2020-12-22 21:42:13,debito
Willy,Geraldo,4650277515,BANRURAL,Monetaria en $,Carmita,Hiscoke,8640571546,BAM,Monetaria en Q,4392,2020-05-09 15:35:25,debito
Zack,Stainton - Skinn,5413394497,Promerica,Monetaria en Q,Daffy,Marages,2720935689,Promerica,Monetaria en Q,9993,2021-02-16 23:28:41,debito
Zack,Stainton - Skinn,5413394497,Promerica,Monetaria en Q,Willie,Brahan,3601075148,G&T,Monetaria en $,143,2021-02-13 17:52:02,debito
Zack,Stainton - Skinn,5413394497,Promerica,Monetaria en Q,Collie,Leatherland,3334586502,Promerica,Ahorro,8444,2020-12-13 07:30:38,debito
